""	"task"	"year"	"num_dataset_births"	"num_papers_adopting"	"num_dataset_homegrown"	"num_dataset_imports"	"num_papers_growing"	"num_converted_growing"	"size"	"task_age"	"adoption_ratio"	"creation_ratio"	"adoption_pct"	"creation_pct"	"pwc_size"	"CV"	"NLP"	"Methodology"
"982"	"Stochastic Optimization"	"2020.0"	"0.0"	"39.0"	"0.0"	"0.0"	"0.0"	"0.0"	"39.0"	"2009.0"	"inf"	""	"1.0"	""	"63637"	"0"	"0"	"1"
"983"	"Stochastic Optimization"	"2021.0"	"0.0"	"17.0"	"0.0"	"0.0"	"0.0"	"0.0"	"17.0"	"2009.0"	"inf"	""	"1.0"	""	"37713"	"0"	"0"	"1"
"991"	"Temporal Action Localization"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"10.0"	"2.0"	"11.0"	"2008.0"	"0.1"	""	"0.09090909090909091"	""	"9769"	"1"	"0"	"1"
"992"	"Temporal Action Localization"	"2017.0"	"0.0"	"9.0"	"0.0"	"0.0"	"65.0"	"9.0"	"74.0"	"2008.0"	"0.13846153846153847"	""	"0.12162162162162163"	""	"23433"	"1"	"0"	"1"
"993"	"Temporal Action Localization"	"2019.0"	"0.0"	"39.0"	"0.0"	"0.0"	"96.0"	"0.0"	"135.0"	"2008.0"	"0.40625"	""	"0.28888888888888886"	""	"49025"	"1"	"0"	"1"
"994"	"Temporal Action Localization"	"2021.0"	"0.0"	"15.0"	"0.0"	"0.0"	"63.0"	"2.0"	"78.0"	"2008.0"	"0.23809523809523808"	""	"0.19230769230769232"	""	"37713"	"1"	"0"	"1"
"995"	"Text Classification"	"2012.0"	"0.0"	"1.0"	"0.0"	"0.0"	"1.0"	"0.0"	"2.0"	"2003.0"	"1.0"	""	"0.5"	""	"4725"	"0"	"1"	"0"
"996"	"Text Classification"	"2014.0"	"0.0"	"2.0"	"0.0"	"5.0"	"1.0"	"0.0"	"3.0"	"2003.0"	"2.0"	"0.0"	"0.6666666666666666"	"0.0"	"9769"	"0"	"1"	"0"
"997"	"Text Classification"	"2016.0"	"0.0"	"15.0"	"0.0"	"0.0"	"5.0"	"3.0"	"20.0"	"2003.0"	"3.0"	""	"0.75"	""	"17279"	"0"	"1"	"0"
"998"	"Text Classification"	"2018.0"	"0.0"	"35.0"	"0.0"	"0.0"	"14.0"	"0.0"	"49.0"	"2003.0"	"2.5"	""	"0.7142857142857143"	""	"36748"	"0"	"1"	"0"
"999"	"Text Classification"	"2021.0"	"0.0"	"28.0"	"0.0"	"0.0"	"16.0"	"0.0"	"44.0"	"2003.0"	"1.75"	""	"0.6363636363636364"	""	"37713"	"0"	"1"	"0"
"1000"	"Text Generation"	"2014.0"	"0.0"	"4.0"	"0.0"	"1.0"	"1.0"	"0.0"	"5.0"	"2009.0"	"4.0"	"0.0"	"0.8"	"0.0"	"9769"	"1"	"1"	"0"
"1001"	"Text Generation"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2009.0"	"inf"	""	"1.0"	""	"12124"	"1"	"1"	"0"
"1002"	"Text Generation"	"2020.0"	"0.0"	"4.0"	"0.0"	"0.0"	"26.0"	"20.0"	"30.0"	"2009.0"	"0.15384615384615385"	""	"0.13333333333333333"	""	"63637"	"1"	"1"	"0"
"1003"	"Text Summarization"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"5.0"	"0.0"	"6.0"	"2012.0"	"0.2"	""	"0.16666666666666666"	""	"23433"	"0"	"1"	"0"
"1004"	"Text Summarization"	"2020.0"	"0.0"	"6.0"	"0.0"	"0.0"	"25.0"	"11.0"	"31.0"	"2012.0"	"0.24"	""	"0.1935483870967742"	""	"63637"	"0"	"1"	"0"
"1005"	"Text-to-Image Generation"	"2015.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2012.0"	"inf"	""	"1.0"	""	"12124"	"1"	"1"	"0"
"1006"	"Text-to-Image Generation"	"2016.0"	"0.0"	"13.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"2012.0"	"inf"	""	"1.0"	""	"17279"	"1"	"1"	"0"
"1007"	"Text-to-Image Generation"	"2017.0"	"0.0"	"14.0"	"0.0"	"0.0"	"0.0"	"0.0"	"14.0"	"2012.0"	"inf"	""	"1.0"	""	"23433"	"1"	"1"	"0"
"1008"	"Text-to-Image Generation"	"2018.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2012.0"	"inf"	""	"1.0"	""	"36748"	"1"	"1"	"0"
"1009"	"Text-to-Image Generation"	"2019.0"	"0.0"	"46.0"	"0.0"	"0.0"	"0.0"	"0.0"	"46.0"	"2012.0"	"inf"	""	"1.0"	""	"49025"	"1"	"1"	"0"
"1010"	"Text-to-Image Generation"	"2021.0"	"0.0"	"24.0"	"0.0"	"0.0"	"0.0"	"0.0"	"24.0"	"2012.0"	"inf"	""	"1.0"	""	"37713"	"1"	"1"	"0"
"1011"	"Trajectory Prediction"	"2019.0"	"0.0"	"3.0"	"0.0"	"0.0"	"1.0"	"0.0"	"4.0"	"2012.0"	"3.0"	""	"0.75"	""	"49025"	"1"	"0"	"0"
"1012"	"Trajectory Prediction"	"2020.0"	"0.0"	"39.0"	"0.0"	"0.0"	"8.0"	"0.0"	"47.0"	"2012.0"	"4.875"	""	"0.8297872340425532"	""	"63637"	"1"	"0"	"0"
"1013"	"Trajectory Prediction"	"2021.0"	"0.0"	"17.0"	"0.0"	"0.0"	"1.0"	"0.0"	"18.0"	"2012.0"	"17.0"	""	"0.9444444444444444"	""	"37713"	"1"	"0"	"0"
"1017"	"Unsupervised Image-To-Image Translation"	"2014.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2014.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"0"
"1018"	"Unsupervised Image-To-Image Translation"	"2016.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2014.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1019"	"Unsupervised Image-To-Image Translation"	"2017.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2014.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1020"	"Unsupervised Image-To-Image Translation"	"2018.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2014.0"	"inf"	""	"1.0"	""	"36748"	"1"	"0"	"0"
"1021"	"Unsupervised Image-To-Image Translation"	"2020.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2014.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"1022"	"Unsupervised Image-To-Image Translation"	"2021.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2014.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"1024"	"Video Captioning"	"2016.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2012.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1025"	"Video Captioning"	"2017.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2012.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1026"	"Video Classification"	"2019.0"	"0.0"	"26.0"	"0.0"	"0.0"	"61.0"	"23.0"	"87.0"	"2012.0"	"0.4262295081967213"	""	"0.2988505747126437"	""	"49025"	"1"	"0"	"0"
"1027"	"Video Classification"	"2020.0"	"0.0"	"30.0"	"0.0"	"0.0"	"79.0"	"0.0"	"109.0"	"2012.0"	"0.379746835443038"	""	"0.27522935779816515"	""	"63637"	"1"	"0"	"0"
"1028"	"Video Classification"	"2021.0"	"0.0"	"21.0"	"0.0"	"0.0"	"62.0"	"0.0"	"83.0"	"2012.0"	"0.3387096774193548"	""	"0.25301204819277107"	""	"37713"	"1"	"0"	"0"
"1029"	"Video Frame Interpolation"	"2017.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1030"	"Video Frame Interpolation"	"2018.0"	"0.0"	"17.0"	"0.0"	"5.0"	"0.0"	"0.0"	"17.0"	"2014.0"	"inf"	"0.0"	"1.0"	"0.0"	"36748"	"1"	"0"	"0"
"1031"	"Video Frame Interpolation"	"2019.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2014.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"1032"	"Video Frame Interpolation"	"2020.0"	"0.0"	"21.0"	"0.0"	"0.0"	"0.0"	"0.0"	"21.0"	"2014.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"1033"	"Video Generation"	"2016.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2016.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1034"	"Video Generation"	"2017.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2016.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1035"	"Video Generation"	"2018.0"	"0.0"	"15.0"	"0.0"	"3.0"	"0.0"	"0.0"	"15.0"	"2016.0"	"inf"	"0.0"	"1.0"	"0.0"	"36748"	"1"	"0"	"0"
"1036"	"Video Generation"	"2019.0"	"0.0"	"23.0"	"0.0"	"0.0"	"0.0"	"0.0"	"23.0"	"2016.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"1037"	"Video Generation"	"2020.0"	"0.0"	"19.0"	"0.0"	"0.0"	"0.0"	"0.0"	"19.0"	"2016.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"1038"	"Video Generation"	"2021.0"	"0.0"	"16.0"	"0.0"	"0.0"	"0.0"	"0.0"	"16.0"	"2016.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"1039"	"Video Object Segmentation"	"2018.0"	"0.0"	"9.0"	"0.0"	"0.0"	"70.0"	"70.0"	"79.0"	"2013.0"	"0.12857142857142856"	""	"0.11392405063291139"	""	"36748"	"1"	"0"	"0"
"1040"	"Video Object Segmentation"	"2019.0"	"0.0"	"4.0"	"0.0"	"0.0"	"89.0"	"23.0"	"93.0"	"2013.0"	"0.0449438202247191"	""	"0.043010752688172046"	""	"49025"	"1"	"0"	"0"
"1041"	"Video Object Segmentation"	"2020.0"	"0.0"	"9.0"	"0.0"	"0.0"	"93.0"	"0.0"	"102.0"	"2013.0"	"0.0967741935483871"	""	"0.08823529411764706"	""	"63637"	"1"	"0"	"0"
"1042"	"Video Prediction"	"2015.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2015.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"1043"	"Video Prediction"	"2018.0"	"0.0"	"19.0"	"0.0"	"0.0"	"1.0"	"1.0"	"20.0"	"2015.0"	"19.0"	""	"0.95"	""	"36748"	"1"	"0"	"0"
"1044"	"Video Prediction"	"2019.0"	"0.0"	"20.0"	"0.0"	"0.0"	"2.0"	"0.0"	"22.0"	"2015.0"	"10.0"	""	"0.9090909090909091"	""	"49025"	"1"	"0"	"0"
"1045"	"Video Prediction"	"2020.0"	"0.0"	"30.0"	"0.0"	"0.0"	"3.0"	"0.0"	"33.0"	"2015.0"	"10.0"	""	"0.9090909090909091"	""	"63637"	"1"	"0"	"0"
"1046"	"Video Prediction"	"2021.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2015.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"1047"	"Video Retrieval"	"2016.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2013.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1048"	"Video Retrieval"	"2017.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2013.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1049"	"Video Retrieval"	"2018.0"	"0.0"	"12.0"	"0.0"	"0.0"	"1.0"	"0.0"	"13.0"	"2013.0"	"12.0"	""	"0.9230769230769231"	""	"36748"	"1"	"0"	"0"
"1051"	"Video Semantic Segmentation"	"2016.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2013.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1052"	"Video Semantic Segmentation"	"2017.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2013.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1053"	"Video Semantic Segmentation"	"2018.0"	"0.0"	"7.0"	"0.0"	"1.0"	"0.0"	"0.0"	"7.0"	"2013.0"	"inf"	"0.0"	"1.0"	"0.0"	"36748"	"1"	"0"	"0"
"1054"	"Video Semantic Segmentation"	"2019.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2013.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"1055"	"Video Semantic Segmentation"	"2020.0"	"0.0"	"11.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"2013.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"1056"	"Video Semantic Segmentation"	"2021.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2013.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"1057"	"Video Summarization"	"2016.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2012.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1058"	"Video Summarization"	"2017.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2012.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1059"	"Video Summarization"	"2018.0"	"0.0"	"5.0"	"0.0"	"2.0"	"0.0"	"0.0"	"5.0"	"2012.0"	"inf"	"0.0"	"1.0"	"0.0"	"36748"	"1"	"0"	"0"
"1060"	"Video Summarization"	"2019.0"	"0.0"	"20.0"	"0.0"	"0.0"	"0.0"	"0.0"	"20.0"	"2012.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"1061"	"Video Summarization"	"2020.0"	"0.0"	"4.0"	"0.0"	"0.0"	"2.0"	"0.0"	"6.0"	"2012.0"	"2.0"	""	"0.6666666666666666"	""	"63637"	"1"	"0"	"0"
"1062"	"Video Understanding"	"2014.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2013.0"	"inf"	""	"1.0"	""	"9769"	"1"	"0"	"0"
"1063"	"Video Understanding"	"2017.0"	"0.0"	"47.0"	"0.0"	"0.0"	"0.0"	"0.0"	"47.0"	"2013.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1064"	"Video Understanding"	"2019.0"	"0.0"	"107.0"	"0.0"	"0.0"	"1.0"	"0.0"	"108.0"	"2013.0"	"107.0"	""	"0.9907407407407407"	""	"49025"	"1"	"0"	"0"
"1065"	"Video Understanding"	"2021.0"	"0.0"	"145.0"	"0.0"	"0.0"	"6.0"	"0.0"	"151.0"	"2013.0"	"24.166666666666668"	""	"0.9602649006622517"	""	"37713"	"1"	"0"	"0"
"1066"	"Visual Odometry"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"7.0"	"0.0"	"8.0"	"2012.0"	"0.14285714285714285"	""	"0.125"	""	"23433"	"0"	"0"	"0"
"1067"	"Visual Odometry"	"2018.0"	"0.0"	"2.0"	"0.0"	"1.0"	"11.0"	"0.0"	"13.0"	"2012.0"	"0.18181818181818182"	"0.0"	"0.15384615384615385"	"0.0"	"36748"	"0"	"0"	"0"
"1068"	"Visual Odometry"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"20.0"	"0.0"	"22.0"	"2012.0"	"0.1"	""	"0.09090909090909091"	""	"63637"	"0"	"0"	"0"
"1069"	"Visual Odometry"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"11.0"	"0.0"	"12.0"	"2012.0"	"0.09090909090909091"	""	"0.08333333333333333"	""	"37713"	"0"	"0"	"0"
"1070"	"Visual Place Recognition"	"2016.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2013.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1071"	"Visual Place Recognition"	"2018.0"	"0.0"	"6.0"	"0.0"	"1.0"	"0.0"	"0.0"	"6.0"	"2013.0"	"inf"	"0.0"	"1.0"	"0.0"	"36748"	"1"	"0"	"0"
"1072"	"Visual Place Recognition"	"2019.0"	"0.0"	"7.0"	"0.0"	"0.0"	"0.0"	"0.0"	"7.0"	"2013.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"1073"	"Visual Place Recognition"	"2020.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2013.0"	"inf"	""	"1.0"	""	"63637"	"1"	"0"	"0"
"1074"	"Visual Place Recognition"	"2021.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2013.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"1075"	"Visual Question Answering"	"2020.0"	"0.0"	"101.0"	"0.0"	"0.0"	"284.0"	"33.0"	"385.0"	"2015.0"	"0.35563380281690143"	""	"0.2623376623376623"	""	"63637"	"1"	"1"	"0"
"1076"	"Visual Reasoning"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2015.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1077"	"Visual Reasoning"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"3.0"	"3.0"	"4.0"	"2015.0"	"0.3333333333333333"	""	"0.25"	""	"36748"	"1"	"0"	"0"
"1078"	"Visual Reasoning"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"12.0"	"0.0"	"13.0"	"2015.0"	"0.08333333333333333"	""	"0.07692307692307693"	""	"63637"	"1"	"0"	"0"
"1079"	"Visual Reasoning"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"6.0"	"0.0"	"7.0"	"2015.0"	"0.16666666666666666"	""	"0.14285714285714285"	""	"37713"	"1"	"0"	"0"
"1080"	"Visual Tracking"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2010.0"	"inf"	""	"1.0"	""	"12124"	"1"	"0"	"0"
"1081"	"Visual Tracking"	"2016.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2010.0"	"inf"	""	"1.0"	""	"17279"	"1"	"0"	"0"
"1082"	"Visual Tracking"	"2017.0"	"0.0"	"27.0"	"0.0"	"0.0"	"0.0"	"0.0"	"27.0"	"2010.0"	"inf"	""	"1.0"	""	"23433"	"1"	"0"	"0"
"1083"	"Visual Tracking"	"2018.0"	"0.0"	"41.0"	"0.0"	"0.0"	"1.0"	"0.0"	"42.0"	"2010.0"	"41.0"	""	"0.9761904761904762"	""	"36748"	"1"	"0"	"0"
"1084"	"Visual Tracking"	"2019.0"	"0.0"	"46.0"	"0.0"	"0.0"	"0.0"	"0.0"	"46.0"	"2010.0"	"inf"	""	"1.0"	""	"49025"	"1"	"0"	"0"
"1085"	"Visual Tracking"	"2020.0"	"0.0"	"63.0"	"0.0"	"0.0"	"1.0"	"0.0"	"64.0"	"2010.0"	"63.0"	""	"0.984375"	""	"63637"	"1"	"0"	"0"
"1086"	"Visual Tracking"	"2021.0"	"0.0"	"33.0"	"0.0"	"0.0"	"0.0"	"0.0"	"33.0"	"2010.0"	"inf"	""	"1.0"	""	"37713"	"1"	"0"	"0"
"1087"	"Word Embeddings"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2011.0"	"inf"	""	"1.0"	""	"9769"	"0"	"0"	"1"
"1088"	"Word Embeddings"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2011.0"	"inf"	""	"1.0"	""	"12124"	"0"	"0"	"1"
"1089"	"Word Embeddings"	"2016.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2011.0"	"inf"	""	"1.0"	""	"17279"	"0"	"0"	"1"
"1090"	"Word Embeddings"	"2017.0"	"0.0"	"7.0"	"0.0"	"0.0"	"4.0"	"0.0"	"11.0"	"2011.0"	"1.75"	""	"0.6363636363636364"	""	"23433"	"0"	"0"	"1"
"1091"	"Word Embeddings"	"2019.0"	"0.0"	"12.0"	"0.0"	"0.0"	"38.0"	"37.0"	"50.0"	"2011.0"	"0.3157894736842105"	""	"0.24"	""	"49025"	"0"	"0"	"1"
"1092"	"Word Embeddings"	"2020.0"	"0.0"	"7.0"	"0.0"	"0.0"	"29.0"	"25.0"	"36.0"	"2011.0"	"0.2413793103448276"	""	"0.19444444444444445"	""	"63637"	"0"	"0"	"1"
"1093"	"Word Embeddings"	"2021.0"	"0.0"	"3.0"	"0.0"	"0.0"	"13.0"	"0.0"	"16.0"	"2011.0"	"0.23076923076923078"	""	"0.1875"	""	"37713"	"0"	"0"	"1"
"1094"	"Word Sense Disambiguation"	"2019.0"	"0.0"	"3.0"	"0.0"	"0.0"	"12.0"	"11.0"	"15.0"	"2012.0"	"0.25"	""	"0.2"	""	"49025"	"0"	"1"	"0"
"1095"	"Word Sense Disambiguation"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"10.0"	"1.0"	"12.0"	"2012.0"	"0.2"	""	"0.16666666666666666"	""	"37713"	"0"	"1"	"0"
"1096"	"Zero-Shot Learning"	"2013.0"	"0.0"	"6.0"	"0.0"	"0.0"	"1.0"	"0.0"	"7.0"	"2009.0"	"6.0"	""	"0.8571428571428571"	""	"6815"	"1"	"0"	"1"
"1097"	"Zero-Shot Learning"	"2014.0"	"0.0"	"3.0"	"0.0"	"0.0"	"6.0"	"0.0"	"9.0"	"2009.0"	"0.5"	""	"0.3333333333333333"	""	"9769"	"1"	"0"	"1"
"1098"	"Zero-Shot Learning"	"2015.0"	"0.0"	"12.0"	"0.0"	"0.0"	"6.0"	"0.0"	"18.0"	"2009.0"	"2.0"	""	"0.6666666666666666"	""	"12124"	"1"	"0"	"1"
"1099"	"Zero-Shot Learning"	"2016.0"	"0.0"	"45.0"	"0.0"	"0.0"	"11.0"	"0.0"	"56.0"	"2009.0"	"4.090909090909091"	""	"0.8035714285714286"	""	"17279"	"1"	"0"	"1"
"1100"	"Zero-Shot Learning"	"2017.0"	"0.0"	"90.0"	"0.0"	"0.0"	"25.0"	"0.0"	"115.0"	"2009.0"	"3.6"	""	"0.782608695652174"	""	"23433"	"1"	"0"	"1"
"1101"	"Zero-Shot Learning"	"2018.0"	"0.0"	"82.0"	"0.0"	"0.0"	"18.0"	"0.0"	"100.0"	"2009.0"	"4.555555555555555"	""	"0.82"	""	"36748"	"1"	"0"	"1"
"1102"	"Zero-Shot Learning"	"2020.0"	"0.0"	"115.0"	"0.0"	"0.0"	"29.0"	"2.0"	"144.0"	"2009.0"	"3.9655172413793105"	""	"0.7986111111111112"	""	"63637"	"1"	"0"	"1"
"1103"	"Zero-Shot Learning"	"2021.0"	"0.0"	"95.0"	"0.0"	"0.0"	"26.0"	"0.0"	"121.0"	"2009.0"	"3.6538461538461537"	""	"0.7851239669421488"	""	"37713"	"1"	"0"	"1"
"1478"	"Deblurring"	"2018.0"	"0.0"	"0.0"	"0.0"	"1.0"	"9.0"	"6.0"	"9.0"	"2006.0"	"0.0"	"0.0"	"0.0"	"0.0"	"36748"	"1"	"0"	"0"
"1482"	"Natural Language Inference"	"2016.0"	"0.0"	"0.0"	"0.0"	"1.0"	"28.0"	"27.0"	"28.0"	"2009.0"	"0.0"	"0.0"	"0.0"	"0.0"	"17279"	"0"	"1"	"0"
"1483"	"Outlier Detection"	"2016.0"	"0.0"	"0.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"2008.0"	""	"0.0"	""	"0.0"	"17279"	"0"	"0"	"1"
"1484"	"Reading Comprehension"	"2015.0"	"0.0"	"0.0"	"0.0"	"5.0"	"7.0"	"6.0"	"7.0"	"2012.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12124"	"0"	"1"	"0"
"1485"	"Relation Extraction"	"2015.0"	"0.0"	"0.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"2012.0"	""	"0.0"	""	"0.0"	"12124"	"0"	"1"	"0"
"1486"	"Self-Supervised Learning"	"2016.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"2011.0"	""	"0.0"	""	"0.0"	"17279"	"1"	"0"	"0"
"1487"	"Small Object Detection"	"2015.0"	"0.0"	"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"2015.0"	""	"0.0"	""	"0.0"	"12124"	"1"	"0"	"0"
"1490"	"Speech Enhancement"	"2015.0"	"0.0"	"0.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"2012.0"	""	"0.0"	""	"0.0"	"12124"	"0"	"0"	"0"
"1493"	"Video Frame Interpolation"	"2014.0"	"0.0"	"0.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"2014.0"	""	"0.0"	""	"0.0"	"9769"	"1"	"0"	"0"
"1511"	"Action Detection"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2.0"	"2.0"	"2012.0"	"0.0"	""	"0.0"	""	"9769"	"1"	"0"	"0"
"1512"	"Action Recognition"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"3.0"	"3.0"	"2008.0"	"0.0"	""	"0.0"	""	"6815"	"1"	"0"	"0"
"1517"	"Anomaly Detection"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"3.0"	"3.0"	"2008.0"	"0.0"	""	"0.0"	""	"23433"	"1"	"0"	"1"
"1520"	"Atari Games"	"2013.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"1.0"	"1.0"	"2012.0"	"0.0"	""	"0.0"	""	"6815"	"0"	"0"	"0"
"1521"	"Atari Games"	"2014.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2.0"	"2.0"	"2012.0"	"0.0"	""	"0.0"	""	"9769"	"0"	"0"	"0"
"1522"	"Atari Games"	"2015.0"	"0.0"	"0.0"	"0.0"	"0.0"	"11.0"	"0.0"	"11.0"	"2012.0"	"0.0"	""	"0.0"	""	"12124"	"0"	"0"	"0"
"1523"	"Atari Games"	"2016.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"0.0"	"12.0"	"2012.0"	"0.0"	""	"0.0"	""	"17279"	"0"	"0"	"0"
"1524"	"Atari Games"	"2017.0"	"0.0"	"0.0"	"0.0"	"0.0"	"16.0"	"0.0"	"16.0"	"2012.0"	"0.0"	""	"0.0"	""	"23433"	"0"	"0"	"0"
"1525"	"Atari Games"	"2018.0"	"0.0"	"0.0"	"0.0"	"0.0"	"34.0"	"0.0"	"34.0"	"2012.0"	"0.0"	""	"0.0"	""	"36748"	"0"	"0"	"0"
