""	"task"	"year"	"num_dataset_births"	"num_papers_adopting"	"num_dataset_homegrown"	"num_dataset_imports"	"num_papers_growing"	"num_converted_growing"	"size"	"task_age"	"adoption_ratio"	"creation_ratio"	"adoption_pct"	"creation_pct"	"conversion_pct"	"pwc_size"	"CV"	"NLP"	"Methodology"
"1936"	"Multi-Hop Reading Comprehension"	"2019.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2017.0"	"inf"	""	"1.0"	""	""	"49025"	"0"	"1"	"0"
"1937"	"Multi-Hop Reading Comprehension"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2017.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"1"	"0"
"1938"	"Multi-Human Parsing"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2015.0"	"inf"	""	"1.0"	""	""	"12124"	"1"	"0"	"0"
"1939"	"Multi-Human Parsing"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2015.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"1940"	"Multi-Human Parsing"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2015.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"1941"	"Multi-Label Classification"	"2015.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2010.0"	"inf"	""	"1.0"	""	""	"12124"	"0"	"0"	"1"
"1942"	"Multi-Label Classification"	"2016.0"	"0.0"	"13.0"	"0.0"	"0.0"	"0.0"	"0.0"	"13.0"	"2010.0"	"inf"	""	"1.0"	""	""	"17279"	"0"	"0"	"1"
"1943"	"Multi-Label Classification"	"2017.0"	"0.0"	"16.0"	"0.0"	"0.0"	"0.0"	"0.0"	"16.0"	"2010.0"	"inf"	""	"1.0"	""	""	"23433"	"0"	"0"	"1"
"1944"	"Multi-Label Classification"	"2018.0"	"0.0"	"23.0"	"0.0"	"0.0"	"0.0"	"0.0"	"23.0"	"2010.0"	"inf"	""	"1.0"	""	""	"36748"	"0"	"0"	"1"
"1945"	"Multi-Label Classification"	"2020.0"	"0.0"	"28.0"	"0.0"	"0.0"	"0.0"	"0.0"	"28.0"	"2010.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"1"
"1946"	"Multi-Label Classification"	"2021.0"	"0.0"	"28.0"	"0.0"	"0.0"	"0.0"	"0.0"	"28.0"	"2010.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"1"
"1947"	"Multi-Label Image Classification"	"2020.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2010.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"1"
"1948"	"Multi-Label Image Retrieval"	"2019.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2015.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"1949"	"Multi-Label Text Classification"	"2013.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2013.0"	"inf"	""	"1.0"	""	""	"6815"	"0"	"1"	"1"
"1950"	"Multi-Label Text Classification"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2013.0"	"inf"	""	"1.0"	""	""	"17279"	"0"	"1"	"1"
"1951"	"Multi-Label Text Classification"	"2018.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2013.0"	"inf"	""	"1.0"	""	""	"36748"	"0"	"1"	"1"
"1952"	"Multi-Label Text Classification"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2013.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"1"	"1"
"1953"	"Multi-Label Text Classification"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2013.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"1"	"1"
"1954"	"Multi-Modal Document Classification"	"2020.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2020.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"0"
"1955"	"Multi-Object Tracking"	"2015.0"	"0.0"	"12.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"2011.0"	"inf"	""	"1.0"	""	""	"12124"	"1"	"0"	"0"
"1956"	"Multi-Object Tracking"	"2017.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2011.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"1957"	"Multi-Object Tracking"	"2018.0"	"0.0"	"17.0"	"0.0"	"8.0"	"0.0"	"0.0"	"17.0"	"2011.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"36748"	"1"	"0"	"0"
"1958"	"Multi-Object Tracking"	"2019.0"	"0.0"	"53.0"	"0.0"	"0.0"	"0.0"	"0.0"	"53.0"	"2011.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"1959"	"Multi-Object Tracking"	"2021.0"	"0.0"	"33.0"	"0.0"	"0.0"	"0.0"	"0.0"	"33.0"	"2011.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"1960"	"Multi-Person Pose Estimation"	"2016.0"	"0.0"	"6.0"	"0.0"	"2.0"	"0.0"	"0.0"	"6.0"	"2015.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"17279"	"1"	"0"	"0"
"1961"	"Multi-Person Pose Estimation"	"2017.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2015.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"1962"	"Multi-Person Pose Estimation"	"2020.0"	"0.0"	"26.0"	"0.0"	"0.0"	"0.0"	"0.0"	"26.0"	"2015.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"1963"	"Multi-Person Pose Estimation"	"2021.0"	"0.0"	"18.0"	"0.0"	"0.0"	"0.0"	"0.0"	"18.0"	"2015.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"1964"	"Multi-Person Pose Estimation and Tracking"	"2018.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2016.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"1965"	"Multi-Person Pose Estimation and Tracking"	"2019.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2016.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"1966"	"Multi-Person Pose Estimation and Tracking"	"2020.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2016.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"1967"	"Multi-Person Pose Estimation and Tracking"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2016.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"1968"	"Multi-Source Unsupervised Domain Adaptation"	"2020.0"	"0.0"	"12.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"2018.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"0"
"1969"	"Multi-Source Unsupervised Domain Adaptation"	"2021.0"	"0.0"	"10.0"	"0.0"	"0.0"	"0.0"	"0.0"	"10.0"	"2018.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
"1970"	"Multi-Task Learning"	"2016.0"	"0.0"	"5.0"	"0.0"	"0.0"	"0.0"	"0.0"	"5.0"	"2007.0"	"inf"	""	"1.0"	""	""	"17279"	"0"	"0"	"1"
"1971"	"Multi-Task Learning"	"2017.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2007.0"	"inf"	""	"1.0"	""	""	"23433"	"0"	"0"	"1"
"1972"	"Multi-Task Learning"	"2018.0"	"0.0"	"22.0"	"0.0"	"2.0"	"0.0"	"0.0"	"22.0"	"2007.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"36748"	"0"	"0"	"1"
"1973"	"Multi-Task Learning"	"2019.0"	"0.0"	"31.0"	"0.0"	"0.0"	"1.0"	"0.0"	"32.0"	"2007.0"	"31.0"	""	"0.96875"	""	"0.0"	"49025"	"0"	"0"	"1"
"1974"	"Multi-Task Learning"	"2021.0"	"0.0"	"18.0"	"0.0"	"0.0"	"3.0"	"0.0"	"21.0"	"2007.0"	"6.0"	""	"0.8571428571428571"	""	"0.0"	"37713"	"0"	"0"	"1"
"1975"	"Multi-View 3D Shape Retrieval"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2018.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"1976"	"Multi-agent Reinforcement Learning"	"2018.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2009.0"	"inf"	""	"1.0"	""	""	"36748"	"0"	"0"	"1"
"1977"	"Multi-agent Reinforcement Learning"	"2019.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2009.0"	"inf"	""	"1.0"	""	""	"49025"	"0"	"0"	"1"
"1978"	"Multi-agent Reinforcement Learning"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2009.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"1"
"1979"	"Multi-label zero-shot learning"	"2016.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2015.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"1"
"1980"	"Multi-label zero-shot learning"	"2017.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2015.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"1"
"1981"	"Multi-label zero-shot learning"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2015.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"1"
"1982"	"Multi-label zero-shot learning"	"2021.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2015.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"1"
"1983"	"Multi-modal Subspace Clustering"	"2018.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2018.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"1984"	"Multi-object discovery"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2020.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"1985"	"Multi-object discovery"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2020.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"1986"	"Multi-target Domain Adaptation"	"2014.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2014.0"	"inf"	""	"1.0"	""	""	"9769"	"1"	"0"	"0"
"1987"	"Multi-target Domain Adaptation"	"2019.0"	"0.0"	"12.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"2014.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"1988"	"Multi-target Domain Adaptation"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"1989"	"Multi-target Domain Adaptation"	"2021.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2014.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"1990"	"Multi-view Subspace Clustering"	"2016.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2015.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"1991"	"Multi-view Subspace Clustering"	"2018.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2015.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"1992"	"Multimodal Activity Recognition"	"2015.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2014.0"	"inf"	""	"1.0"	""	""	"12124"	"1"	"0"	"0"
"1993"	"Multimodal Activity Recognition"	"2016.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2014.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"1994"	"Multimodal Activity Recognition"	"2017.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"1995"	"Multimodal Activity Recognition"	"2018.0"	"0.0"	"28.0"	"0.0"	"6.0"	"0.0"	"0.0"	"28.0"	"2014.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"36748"	"1"	"0"	"0"
"1996"	"Multimodal Activity Recognition"	"2019.0"	"0.0"	"4.0"	"0.0"	"0.0"	"1.0"	"0.0"	"5.0"	"2014.0"	"4.0"	""	"0.8"	""	"0.0"	"49025"	"1"	"0"	"0"
"1997"	"Multimodal Activity Recognition"	"2020.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2014.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"1998"	"Multimodal Deep Learning"	"2020.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2014.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"1"	"1"
"1999"	"Multimodal Text and Image Classification"	"2020.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2020.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"1"	"1"
"2000"	"Multimodal Unsupervised Image-To-Image Translation"	"2017.0"	"0.0"	"7.0"	"0.0"	"1.0"	"0.0"	"0.0"	"7.0"	"2017.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"23433"	"1"	"0"	"0"
"2001"	"Multimodal Unsupervised Image-To-Image Translation"	"2018.0"	"0.0"	"11.0"	"0.0"	"4.0"	"0.0"	"0.0"	"11.0"	"2017.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"36748"	"1"	"0"	"0"
"2002"	"Multimodal Unsupervised Image-To-Image Translation"	"2021.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2017.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2003"	"Multiple Action Detection"	"2018.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2018.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2004"	"Multiple Instance Learning"	"2020.0"	"0.0"	"1.0"	"0.0"	"0.0"	"3.0"	"0.0"	"4.0"	"2007.0"	"0.3333333333333333"	""	"0.25"	""	"0.0"	"63637"	"0"	"0"	"1"
"2005"	"Multiple Object Tracking"	"2014.0"	"0.0"	"4.0"	"0.0"	"0.0"	"0.0"	"0.0"	"4.0"	"2009.0"	"inf"	""	"1.0"	""	""	"9769"	"1"	"0"	"0"
"2006"	"Multiple Object Tracking"	"2017.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2009.0"	"inf"	""	"1.0"	""	""	"23433"	"1"	"0"	"0"
"2007"	"Multiple Object Tracking"	"2018.0"	"0.0"	"16.0"	"0.0"	"0.0"	"0.0"	"0.0"	"16.0"	"2009.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2008"	"Multiple Object Tracking"	"2019.0"	"0.0"	"20.0"	"0.0"	"0.0"	"0.0"	"0.0"	"20.0"	"2009.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2009"	"Multiple Object Tracking"	"2020.0"	"0.0"	"34.0"	"0.0"	"0.0"	"0.0"	"0.0"	"34.0"	"2009.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"2010"	"Multiple Object Tracking"	"2021.0"	"0.0"	"22.0"	"0.0"	"0.0"	"0.0"	"0.0"	"22.0"	"2009.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2011"	"Multivariate Time Series Forecasting"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2016.0"	"inf"	""	"1.0"	""	""	"17279"	"0"	"0"	"1"
"2012"	"Multivariate Time Series Forecasting"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2016.0"	"inf"	""	"1.0"	""	""	"36748"	"0"	"0"	"1"
"2013"	"Multivariate Time Series Forecasting"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2016.0"	"inf"	""	"1.0"	""	""	"49025"	"0"	"0"	"1"
"2014"	"Multivariate Time Series Imputation"	"2016.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2010.0"	"inf"	""	"1.0"	""	""	"17279"	"1"	"0"	"0"
"2015"	"Multivariate Time Series Imputation"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2010.0"	"inf"	""	"1.0"	""	""	"36748"	"1"	"0"	"0"
"2016"	"Multivariate Time Series Imputation"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2010.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2017"	"Music Auto-Tagging"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2015.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
"2018"	"Music Classification"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2014.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"0"
"2019"	"Music Generation"	"2020.0"	"0.0"	"3.0"	"0.0"	"0.0"	"3.0"	"0.0"	"6.0"	"2012.0"	"1.0"	""	"0.5"	""	"0.0"	"63637"	"0"	"0"	"0"
"2020"	"Music Modeling"	"2015.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"12124"	"0"	"0"	"0"
"2021"	"Music Modeling"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"0"	"0"	"0"
"2022"	"Music Modeling"	"2018.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2014.0"	"inf"	""	"1.0"	""	""	"36748"	"0"	"0"	"0"
"2023"	"Music Modeling"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"49025"	"0"	"0"	"0"
"2024"	"Myocardial infarction detection"	"2014.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"9769"	"0"	"0"	"1"
"2025"	"Myocardial infarction detection"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"23433"	"0"	"0"	"1"
"2026"	"Myocardial infarction detection"	"2018.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"36748"	"0"	"0"	"1"
"2027"	"Myocardial infarction detection"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"49025"	"0"	"0"	"1"
"2028"	"NLP based Person Retrival"	"2017.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2017.0"	"inf"	""	"1.0"	""	""	"23433"	"0"	"0"	"0"
"2029"	"Natural Language Inference"	"2017.0"	"0.0"	"3.0"	"0.0"	"0.0"	"69.0"	"0.0"	"72.0"	"2009.0"	"0.043478260869565216"	""	"0.041666666666666664"	""	"0.0"	"23433"	"0"	"1"	"0"
"2030"	"Natural Language Inference"	"2021.0"	"0.0"	"27.0"	"0.0"	"0.0"	"106.0"	"12.0"	"133.0"	"2009.0"	"0.25471698113207547"	""	"0.20300751879699247"	""	"0.11320754716981132"	"37713"	"0"	"1"	"0"
"2031"	"Natural Language Inference (Few-Shot)"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2021.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
"2032"	"Natural Language Inference (One-Shot)"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2021.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
"2033"	"Natural Language Inference (Zero-Shot)"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2021.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
"2034"	"Natural Language Moment Retrieval"	"2018.0"	"0.0"	"3.0"	"0.0"	"1.0"	"0.0"	"0.0"	"3.0"	"2018.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"36748"	"1"	"0"	"0"
"2035"	"Natural Language Understanding"	"2021.0"	"0.0"	"4.0"	"0.0"	"0.0"	"41.0"	"0.0"	"45.0"	"2012.0"	"0.0975609756097561"	""	"0.08888888888888889"	""	"0.0"	"37713"	"0"	"1"	"0"
"2036"	"Network Embedding"	"2019.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2014.0"	"inf"	""	"1.0"	""	""	"49025"	"0"	"0"	"1"
"2037"	"Network Pruning"	"2015.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2015.0"	"inf"	""	"1.0"	""	""	"12124"	"0"	"0"	"1"
"2038"	"Network Pruning"	"2016.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2015.0"	"inf"	""	"1.0"	""	""	"17279"	"0"	"0"	"1"
"2039"	"Network Pruning"	"2017.0"	"0.0"	"18.0"	"0.0"	"0.0"	"0.0"	"0.0"	"18.0"	"2015.0"	"inf"	""	"1.0"	""	""	"23433"	"0"	"0"	"1"
"2040"	"Network Pruning"	"2018.0"	"0.0"	"27.0"	"0.0"	"0.0"	"0.0"	"0.0"	"27.0"	"2015.0"	"inf"	""	"1.0"	""	""	"36748"	"0"	"0"	"1"
"2041"	"Network Pruning"	"2019.0"	"0.0"	"48.0"	"0.0"	"0.0"	"0.0"	"0.0"	"48.0"	"2015.0"	"inf"	""	"1.0"	""	""	"49025"	"0"	"0"	"1"
"2042"	"Network Pruning"	"2020.0"	"0.0"	"75.0"	"0.0"	"0.0"	"0.0"	"0.0"	"75.0"	"2015.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"1"
"2043"	"Network Pruning"	"2021.0"	"0.0"	"39.0"	"0.0"	"0.0"	"0.0"	"0.0"	"39.0"	"2015.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"1"
"2044"	"Neural Architecture Search"	"2017.0"	"0.0"	"14.0"	"0.0"	"0.0"	"0.0"	"0.0"	"14.0"	"2006.0"	"inf"	""	"1.0"	""	""	"23433"	"0"	"0"	"1"
"2045"	"Neural Architecture Search"	"2018.0"	"0.0"	"54.0"	"0.0"	"0.0"	"5.0"	"0.0"	"59.0"	"2006.0"	"10.8"	""	"0.9152542372881356"	""	"0.0"	"36748"	"0"	"0"	"1"
"2046"	"Neural Architecture Search"	"2019.0"	"0.0"	"210.0"	"0.0"	"9.0"	"18.0"	"0.0"	"228.0"	"2006.0"	"11.666666666666666"	"0.0"	"0.9210526315789473"	"0.0"	"0.0"	"49025"	"0"	"0"	"1"
"2047"	"Neural Architecture Search"	"2020.0"	"0.0"	"264.0"	"0.0"	"0.0"	"67.0"	"0.0"	"331.0"	"2006.0"	"3.9402985074626864"	""	"0.797583081570997"	""	"0.0"	"63637"	"0"	"0"	"1"
"2048"	"Neural Architecture Search"	"2021.0"	"0.0"	"114.0"	"0.0"	"0.0"	"50.0"	"0.0"	"164.0"	"2006.0"	"2.28"	""	"0.6951219512195121"	""	"0.0"	"37713"	"0"	"0"	"1"
"2049"	"Neural Network Compression"	"2017.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2015.0"	"inf"	""	"1.0"	""	""	"23433"	"0"	"0"	"1"
"2050"	"Neural Network Compression"	"2018.0"	"0.0"	"9.0"	"0.0"	"0.0"	"0.0"	"0.0"	"9.0"	"2015.0"	"inf"	""	"1.0"	""	""	"36748"	"0"	"0"	"1"
"2051"	"Neural Network Compression"	"2019.0"	"0.0"	"30.0"	"0.0"	"0.0"	"0.0"	"0.0"	"30.0"	"2015.0"	"inf"	""	"1.0"	""	""	"49025"	"0"	"0"	"1"
"2052"	"Neural Network Compression"	"2020.0"	"0.0"	"15.0"	"0.0"	"0.0"	"0.0"	"0.0"	"15.0"	"2015.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"1"
"2053"	"Neural Network Compression"	"2021.0"	"0.0"	"12.0"	"0.0"	"0.0"	"0.0"	"0.0"	"12.0"	"2015.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"1"
"2054"	"Neural Rendering"	"2019.0"	"0.0"	"3.0"	"0.0"	"0.0"	"0.0"	"0.0"	"3.0"	"2018.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2055"	"Neural Rendering"	"2020.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2018.0"	"inf"	""	"1.0"	""	""	"63637"	"1"	"0"	"0"
"2056"	"Neural Rendering"	"2021.0"	"0.0"	"1.0"	"0.0"	"0.0"	"0.0"	"0.0"	"1.0"	"2018.0"	"inf"	""	"1.0"	""	""	"37713"	"1"	"0"	"0"
"2057"	"No-Reference Image Quality Assessment"	"2019.0"	"0.0"	"2.0"	"0.0"	"0.0"	"0.0"	"0.0"	"2.0"	"2013.0"	"inf"	""	"1.0"	""	""	"49025"	"1"	"0"	"0"
"2058"	"Node Clustering"	"2019.0"	"0.0"	"6.0"	"0.0"	"4.0"	"0.0"	"0.0"	"6.0"	"2012.0"	"inf"	"0.0"	"1.0"	"0.0"	""	"49025"	"0"	"0"	"0"
"2059"	"Node Clustering"	"2020.0"	"0.0"	"6.0"	"0.0"	"0.0"	"0.0"	"0.0"	"6.0"	"2012.0"	"inf"	""	"1.0"	""	""	"63637"	"0"	"0"	"0"
"2060"	"Node Clustering"	"2021.0"	"0.0"	"8.0"	"0.0"	"0.0"	"0.0"	"0.0"	"8.0"	"2012.0"	"inf"	""	"1.0"	""	""	"37713"	"0"	"0"	"0"
